Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2021-02-12 14:19:28.00,2021-02-12 22:19:28.00,2130.763648748398,39.943292,116.427612,14.61594710726536,44.43183550052345,9.528637019674969,41090.77462337674,14.80610312546565,0,3.402646793357772,355.7094116210938,3.027957677841187,10,227.7732280678224,0
2021-02-12 14:19:29.00,2021-02-12 22:19:29.00,2131.763594865799,39.943422,116.427625,14.60748264675888,44.47987163998187,9.541608041611074,41105.36220049373,14.52892971645626,0,4.127399250340607,355.7094116210938,3.027957677841187,10,177.065066575202,0
2021-02-12 14:19:30.00,2021-02-12 22:19:30.00,2132.763564109802,39.943559,116.427630,14.60349797338843,44.65145683195442,9.54770549589475,41120.60327775936,15.29883797964883,0,3.403936629785926,355.7094116210938,3.027957677841187,10,154.910176127795,0
2021-02-12 14:19:31.00,2021-02-12 22:19:31.00,2133.76351416111,39.943704,116.427614,14.60774211844185,44.63299343362451,9.541210798226762,41136.78465904863,16.43321661084889,0,1.60668926375854,355.7094116210938,3.027957677841187,10,146.8773458531583,0
2021-02-12 14:19:32.00,2021-02-12 22:19:32.00,2134.763478636742,39.943854,116.427621,14.61355015977312,44.76893814560026,9.532312679664567,41153.48713011571,17.3820582324274,0,1.625008289839889,355.7094116210938,3.027957677841187,10,147.2322747840329,0
2021-02-12 14:19:33.00,2021-02-12 22:19:33.00,2135.763426780701,39.944017,116.427619,14.62631239363828,44.80929970927536,9.51271880477932,41171.5944971333,18.42869523485915,0,1.271671431906071,355.7094116210938,3.027957677841187,10,150.4245853645039,0
2021-02-12 14:19:34.00,2021-02-12 22:19:34.00,2136.763392448425,39.944189,116.427640,14.62845211034025,44.84000137448311,9.509428066428637,41190.87530643546,19.33610633860324,0,2.462363134066002,355.7094116210938,3.027957677841187,10,154.6406437709174,0
2021-02-12 14:19:35.00,2021-02-12 22:19:35.00,2137.763342261314,39.944346,116.427660,14.6023157200916,44.87753698043525,9.549513542891308,41208.47880535154,19.9117756822627,0,5.896423654874835,355.7094116210938,3.027957677841187,10,162.6515436966463,0
2021-02-12 14:19:36.00,2021-02-12 22:19:36.00,2138.763310074806,39.944517,116.427701,14.58559737735689,44.83214903436601,9.575029109132705,41227.79471963386,19.97373414967286,0,9.091061400304039,355.7094116210938,3.027957677841187,10,181.8452394754909,0
2021-02-12 14:19:37.00,2021-02-12 22:19:37.00,2139.763265967369,39.944680,116.427753,14.56659819915432,44.89735502190888,9.603908069087977,41246.43185116311,20.27093898259893,0,7.289735406604994,355.7094116210938,3.027957677841187,10,216.6243936032014,0
2021-02-12 14:19:38.00,2021-02-12 22:19:38.00,2140.76321721077,39.944862,116.427780,14.57236617096016,44.92145210132003,9.595153853615628,41266.91679901611,20.59752680167702,0,3.491306074349157,355.7094116210938,3.027957677841187,10,292.6628624022723,0
2021-02-12 14:19:39.00,2021-02-12 22:19:39.00,2141.763173103333,39.945047,116.427789,14.58769711434674,44.78810289688408,9.57182982481296,41287.45371349774,20.74035366860944,0,2.243858572617774,355.7094116210938,3.027957677841187,10,459.758102353645,0
2021-02-12 14:19:40.00,2021-02-12 22:19:40.00,2142.763134837151,39.945228,116.427784,14.5796457200705,45.14762424770743,9.584089104986916,41307.60523245751,20.56798020148147,0,1.599439487005162,355.7094116210938,3.027957677841187,10,741.0710890383775,0
2021-02-12 14:19:41.00,2021-02-12 22:19:41.00,2143.763100266457,39.945399,116.427781,14.56728518260986,45.4116849899292,9.602866015081856,41326.61237391048,20.24159980262861,0,1.010295785193821,355.7094116210938,3.027957677841187,10,1006.306382767172,0
2021-02-12 14:19:42.00,2021-02-12 22:19:42.00,2144.763065934181,39.945576,116.427788,14.55913008411886,45.56723273172975,9.615225659796245,41346.41983765792,19.92495328162002,0,1.010208644122923,355.7094116210938,3.027957677841187,10,897.3393822809917,0
2021-02-12 14:19:43.00,2021-02-12 22:19:43.00,2145.763035178185,39.945752,116.427785,14.55375804325155,46.23374825529754,9.623354930251178,41365.9607794484,19.83581077120483,0,359.7190640798279,355.7094116210938,3.027957677841187,10,576.7366104337198,0
2021-02-12 14:19:44.00,2021-02-12 22:19:44.00,2146.763006567955,39.945927,116.427766,14.55331527868736,46.76822122279555,9.62402450611094,41385.54281879285,19.38576765601288,0,356.3050361713324,355.7094116210938,3.027957677841187,10,364.9970534563461,0
2021-02-12 14:19:45.00,2021-02-12 22:19:45.00,2147.762977361679,39.946098,116.427753,14.56157163439297,47.32260769139975,9.611527705393192,41404.56563663323,18.81370760279765,0,354.8282680222384,355.7094116210938,3.027957677841187,10,248.0520051760574,0
2021-02-12 14:19:46.00,2021-02-12 22:19:46.00,2148.762951731682,39.946269,116.427726,14.56590999108188,47.7145878309384,9.604951818036353,41423.72354343229,18.7986480154247,0,352.5257938603471,355.7094116210938,3.027957677841187,10,199.0585947407327,0
2021-02-12 14:19:47.00,2021-02-12 22:19:47.00,2149.762933492661,39.946431,116.427683,14.57135711387166,48.14351883437485,9.596686154872451,41442.13392259468,18.66162627083053,0,348.6929315010232,355.7094116210938,3.027957677841187,10,169.6406246735014,0
2021-02-12 14:19:48.00,2021-02-12 22:19:48.00,2150.762907505035,39.946594,116.427628,14.58539205820258,48.35626415070146,9.575341863537831,41460.92671114947,18.48697922925204,0,345.5682932010518,355.7094116210938,3.027957677841187,10,151.9360600437686,0
2021-02-12 14:19:49.00,2021-02-12 22:19:49.00,2151.762886404991,39.946752,116.427570,14.58573764267834,48.66367786750197,9.5748154402085,41479.22512869533,18.13465397651494,0,342.5361595662325,355.7094116210938,3.027957677841187,10,137.1535963576382,0
2021-02-12 14:19:50.00,2021-02-12 22:19:50.00,2152.762866258621,39.946897,116.427498,14.5793543354987,48.76520012319088,9.584532354532183,41496.43554147981,17.45324582449296,0,340.0273129841086,355.7094116210938,3.027957677841187,10,128.1377357254936,0
2021-02-12 14:19:51.00,2021-02-12 22:19:51.00,2153.762854099274,39.947036,116.427425,14.59464790737384,48.56123549863696,9.561228255558348,41513.16395143308,16.74547897522997,0,341.02587890625,355.7094116210938,3.027957677841187,10,125.5467965918413,0
2021-02-12 14:19:52.00,2021-02-12 22:19:52.00,2154.762836098671,39.947182,116.427381,14.60299445396816,48.66053558513522,9.548475599407174,41529.86317730644,16.11710967068887,0,349.6551208496094,355.7094116210938,3.027957677841187,10,125.1142977938446,0
2021-02-12 14:19:53.00,2021-02-12 22:19:53.00,2155.762824177742,39.947320,116.427363,14.61331254892518,48.53051058016717,9.532676940006134,41545.30269222019,15.77019258396402,0,0.4198674261569977,355.7094116210938,3.027957677841187,10,128.1440361872552,0
2021-02-12 14:19:54.00,2021-02-12 22:19:54.00,2156.762806296349,39.947457,116.427365,14.61938017939766,48.34764923155308,9.523368966145002,41560.45520447446,15.75583252154037,0,6.65864896774292,355.7094116210938,3.027957677841187,10,129.0600139040974,0
2021-02-12 14:19:55.00,2021-02-12 22:19:55.00,2157.762793302536,39.947586,116.427401,14.59276048129537,48.34690282214433,9.564108679361771,41575.19064492371,15.79249166152243,0,17.53996086120605,355.7094116210938,3.027957677841187,10,131.5606783185819,0
2021-02-12 14:19:56.00,2021-02-12 22:19:56.00,2158.762781620026,39.947722,116.427481,14.58150448115074,48.13793851528317,9.581260896211932,41591.81505650106,16.3296718267405,0,29.67538452148438,355.7094116210938,3.027957677841187,10,136.7976730035923,0
2021-02-12 14:19:57.00,2021-02-12 22:19:57.00,2159.76277256012,39.947837,116.427592,14.57972076500715,47.90537074021995,9.583974943076505,41607.77809273019,16.44622731946806,0,46.84907531738281,355.7094116210938,3.027957677841187,10,144.5216497646589,0
2021-02-12 14:19:58.00,2021-02-12 22:19:58.00,2160.762765884399,39.947933,116.427742,14.58953424645513,47.83236890193075,9.569029405671808,41624.42910729209,16.58397996389774,0,60.51956176757812,355.7094116210938,3.027957677841187,10,153.1106692325544,0
2021-02-12 14:19:59.00,2021-02-12 22:19:59.00,2161.762751460075,39.947983,116.427933,14.59612863690918,47.62462158314884,9.558967627829826,41641.60142616785,16.77919293685796,0,67.55988311767578,355.7094116210938,3.027957677841187,10,161.1565649113098,0
2021-02-12 14:20:00.00,2021-02-12 22:20:00.00,2162.762745380402,39.948040,116.428111,14.58763478251647,47.42950718477368,9.571924819335692,41658.08533071704,17.18531116453114,0,81.21411895751953,355.7094116210938,3.027957677841187,10,172.5822144941912,0
2021-02-12 14:20:01.00,2021-02-12 22:20:01.00,2163.762736082077,39.948066,116.428289,14.57531631036009,47.74478519428521,9.590671913273333,41673.59314561237,17.63727543291632,0,86.49245452880859,355.7094116210938,3.027957677841187,10,177.8945051617205,0
2021-02-12 14:20:02.00,2021-02-12 22:20:02.00,2164.762733221054,39.948077,116.428497,14.56190669874888,47.54307419620454,9.611020059912027,41691.31274259972,18.20660178200128,0,89.47647094726562,355.7094116210938,3.027957677841187,10,185.879963980238,0
2021-02-12 14:20:03.00,2021-02-12 22:20:03.00,2165.762722730637,39.948079,116.428727,14.5688506936931,47.29617490526289,9.60049075620497,41710.94913821535,18.86301113639878,0,89.47647094726562,355.7094116210938,3.027957677841187,10,192.9187586472765,0
2021-02-12 14:20:04.00,2021-02-12 22:20:04.00,2166.762719750404,39.948081,116.428960,14.5823791237431,46.73948974907398,9.579929665009049,41730.85508888849,19.16616143879856,0,89.47647094726562,355.7094116210938,3.027957677841187,10,225.8753687047853,0
2021-02-12 14:20:05.00,2021-02-12 22:20:05.00,2167.762712597847,39.948084,116.429197,14.58665028306855,46.33845068048686,9.573425030497459,41751.10944291867,19.58671115017458,0,89.47647094726562,355.7094116210938,3.027957677841187,10,278.0020571341855,0
2021-02-12 14:20:06.00,2021-02-12 22:20:06.00,2168.762709498405,39.948075,116.429437,14.58273991363911,46.20087551046163,9.579380455241132,41771.62435371421,20.0376113564493,0,90,355.7094116210938,3.027957677841187,10,344.5415302222432,0
2021-02-12 14:20:07.00,2021-02-12 22:20:07.00,2169.762706398964,39.948078,116.429673,14.59052909444641,46.13835930265486,9.567512426917029,41791.71032158416,20.02360936683845,0,90,355.7094116210938,3.027957677841187,10,401.397045136034,0
2021-02-12 14:20:08.00,2021-02-12 22:20:08.00,2170.762700676918,39.948072,116.429912,14.59192067106225,46.00212441198528,9.56538992537811,41812.15952099019,20.28583625707375,0,90,355.7094116210938,3.027957677841187,10,442.7918151116389,0
2021-02-12 14:20:09.00,2021-02-12 22:20:09.00,2171.762698888779,39.948077,116.430141,14.6058270844286,46.01232636906207,9.544142102613035,41831.72079146423,20.31707640160421,0,90,355.7094116210938,3.027957677841187,10,460.0794855144237,0
2021-02-12 14:20:10.00,2021-02-12 22:20:10.00,2172.762694120407,39.948074,116.430375,14.61375294431646,45.98818629328161,9.532001792781031,41851.70757766848,20.11285341999859,0,90,355.7094116210938,3.027957677841187,10,518.5710773108592,0
2021-02-12 14:20:11.00,2021-02-12 22:20:11.00,2173.762692213058,39.948066,116.430609,14.59755466139488,46.0143382968381,9.556789795882683,41871.69752723273,20.07617319183097,0,90,355.7094116210938,3.027957677841187,10,612.69411546129,0
2021-02-12 14:20:12.00,2021-02-12 22:20:12.00,2174.762691140175,39.948058,116.430845,14.58955890386294,46.08875852543861,9.568991811356746,41891.80192486817,20.07965330543331,0,89.06452941894531,355.7094116210938,3.027957677841187,10,832.4013250493136,0
2021-02-12 14:20:13.00,2021-02-12 22:20:13.00,2175.762690186501,39.948050,116.431088,14.59751068045631,46.31351345591247,9.556856974396075,41912.58912150065,20.13352236940322,0,89.06452941894531,355.7094116210938,3.027957677841187,10,1361.718029402092,0
2021-02-12 14:20:14.00,2021-02-12 22:20:14.00,2176.762690544128,39.948049,116.431326,14.61327298897452,46.30080764368176,9.532737583968547,41932.88535379033,20.2148875205286,0,89.06452941894531,355.7094116210938,3.027957677841187,10,12263.55215886275,0
2021-02-12 14:20:15.00,2021-02-12 22:20:15.00,2177.762687802315,39.948050,116.431558,14.63644484818407,46.45577954687178,9.49712143236912,41952.67319827719,20.28527224474416,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-1310.776714274524,0
2021-02-12 14:20:16.00,2021-02-12 22:20:16.00,2178.762686133385,39.948042,116.431795,14.67160211575411,46.47512247413397,9.442718075432442,41972.95384770275,20.42969240638641,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-640.2973051029247,0
2021-02-12 14:20:17.00,2021-02-12 22:20:17.00,2179.762684583664,39.948035,116.432037,14.708409053167,46.6346995010972,9.385282969618652,41993.58773741735,20.50697467840933,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-457.7536698564425,0
2021-02-12 14:20:18.00,2021-02-12 22:20:18.00,2180.762691855431,39.948034,116.432278,14.75400667549956,46.53048954065889,9.31343762068621,42014.18043555959,20.65934066669336,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-363.0147167626799,0
2021-02-12 14:20:19.00,2021-02-12 22:20:19.00,2181.762689828873,39.948035,116.432519,14.80499226209382,46.63826984167099,9.232174035103597,42034.75601937695,20.7775338793939,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-311.0998785419579,0
2021-02-12 14:20:20.00,2021-02-12 22:20:20.00,2182.762690544128,39.948036,116.432759,14.86801809592525,46.41298397537321,9.130327003691491,42055.23038160466,20.82354769366656,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-270.4135170271448,0
2021-02-12 14:20:21.00,2021-02-12 22:20:21.00,2183.762687325478,39.948037,116.433001,14.9114503424457,46.48341524973512,9.059220826311433,42075.86252016168,20.91312345729228,0,89.06452941894531,355.7094116210938,3.027957677841187,10,-261.6992782687312,0
2021-02-12 14:20:22.00,2021-02-12 22:20:22.00,2184.762688159943,39.948037,116.433245,14.86108061938889,46.73139903135598,9.141614524750151,42096.68510186868,20.86481413566172,0,90,355.7094116210938,3.027957677841187,10,-267.6391155804754,0
2021-02-12 14:20:23.00,2021-02-12 22:20:23.00,2185.762689232826,39.948030,116.433494,14.85610909775133,46.64932030253112,9.149691566976944,42117.93578517524,20.92220690493329,0,89.20745849609375,355.7094116210938,3.027957677841187,10,-292.0449564941227,0
2021-02-12 14:20:24.00,2021-02-12 22:20:24.00,2186.762690067291,39.948028,116.433735,14.80079985569427,46.20690567605197,9.238893706866616,42138.50302608558,20.82670641104592,0,89.20745849609375,355.7094116210938,3.027957677841187,10,-291.7211011870062,0
2021-02-12 14:20:25.00,2021-02-12 22:20:25.00,2187.762692689896,39.948027,116.433986,14.76261009032254,46.12263637874275,9.299794439459731,42159.93149288565,20.875912326939,0,89.20745849609375,355.7094116210938,3.027957677841187,10,-281.1836485177411,0
2021-02-12 14:20:26.00,2021-02-12 22:20:26.00,2188.762697577477,39.948032,116.434227,14.73358712473123,45.96829332597554,9.345707235573611,42180.48687226106,20.81016557692601,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-270.6039951693514,0
2021-02-12 14:20:27.00,2021-02-12 22:20:27.00,2189.762694597244,39.948025,116.434467,14.70838975118935,45.74629559926689,9.3853132191849,42201.04049378983,20.87509842081837,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-271.9703829887724,0
2021-02-12 14:20:28.00,2021-02-12 22:20:28.00,2190.762695074081,39.948020,116.434713,14.68647036450967,45.62868961319327,9.419576504677808,42221.97491343502,20.90318811067221,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-274.8101582454615,0
2021-02-12 14:20:29.00,2021-02-12 22:20:29.00,2191.762697815895,39.948016,116.434951,14.67488241332145,45.35103312879801,9.437619374094696,42242.29160788356,20.87290010604683,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-271.9325898948259,0
2021-02-12 14:20:30.00,2021-02-12 22:20:30.00,2192.762700200081,39.948023,116.435198,14.65030410804588,45.17477729357779,9.475728090066369,42263.44323277688,20.91907524234816,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-270.1560773431141,0
2021-02-12 14:20:31.00,2021-02-12 22:20:31.00,2193.762701869011,39.948026,116.435444,14.63943740658291,44.96190995536745,9.492507872729949,42284.39210222538,20.86372038872812,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-250.9909547132133,0
2021-02-12 14:20:32.00,2021-02-12 22:20:32.00,2194.762702703476,39.948030,116.435692,14.63016695894189,44.87746947351843,9.50678957632827,42305.60108828555,20.96838955832914,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-239.5788799077462,0
2021-02-12 14:20:33.00,2021-02-12 22:20:33.00,2195.762710928917,39.948034,116.435941,14.61793065868193,44.81662173289806,9.525593763806315,42326.83476219785,21.07354513374397,0,89.46522521972656,355.7094116210938,3.027957677841187,10,-233.3903018975881,0
2021-02-12 14:20:34.00,2021-02-12 22:20:34.00,2196.762708425522,39.948042,116.436183,14.60733283861321,44.91220854315907,9.541837382657025,42347.48593662016,21.0818691133414,0,89.39531707763672,355.7094116210938,3.027957677841187,10,-265.6982676605924,0
2021-02-12 14:20:35.00,2021-02-12 22:20:35.00,2197.762708902359,39.948050,116.436421,14.58854895244987,44.84637514222413,9.570531477252063,42367.88073152755,21.09744572149042,0,89.39531707763672,355.7094116210938,3.027957677841187,10,-319.5403273023315,0
2021-02-12 14:20:36.00,2021-02-12 22:20:36.00,2198.762711524963,39.948060,116.436664,14.57778696519882,44.88511635083705,9.586916109593234,42388.64727714626,21.03008919060157,0,89.39531707763672,355.7094116210938,3.027957677841187,10,-399.9342641823051,0
2021-02-12 14:20:37.00,2021-02-12 22:20:37.00,2199.762719154358,39.948071,116.436911,14.57212713376692,44.87372199818492,9.595516874688556,42409.70645605825,21.07835034586479,0,89.39531707763672,355.7094116210938,3.027957677841187,10,-455.9060612145038,0
2021-02-12 14:20:38.00,2021-02-12 22:20:38.00,2200.762716174126,39.948074,116.437152,14.56046097801839,45.05980792269111,9.613210150761423,42430.30967902667,21.0625019417044,0,88.34228515625,355.7094116210938,3.027957677841187,10,-527.186649769278,0
2021-02-12 14:20:39.00,2021-02-12 22:20:39.00,2201.762719750404,39.948083,116.437394,14.54749491528441,45.24674857314676,9.632820198927885,42450.94116086128,20.9465095478488,0,88.34228515625,355.7094116210938,3.027957677841187,10,-625.8443322399668,0
2021-02-12 14:20:40.00,2021-02-12 22:20:40.00,2202.762724637985,39.948092,116.437642,14.53217388980016,45.21128263324499,9.655918150632262,42472.20289297707,21.02327869527296,0,88.34228515625,355.7094116210938,3.027957677841187,10,-750.2311739827388,0
2021-02-12 14:20:41.00,2021-02-12 22:20:41.00,2203.76272547245,39.948107,116.437896,14.51726925702496,45.47037921566516,9.678312177964544,42493.89655240789,21.29030161322562,0,85.03337097167969,355.7094116210938,3.027957677841187,10,-895.9233084659841,0
2021-02-12 14:20:42.00,2021-02-12 22:20:42.00,2204.76272714138,39.948129,116.438137,14.50997213579256,45.47500909399241,9.689248779633139,42514.65918288835,21.05088789715671,0,76.20117950439453,355.7094116210938,3.027957677841187,10,-967.256089377248,0
2021-02-12 14:20:43.00,2021-02-12 22:20:43.00,2205.762729287148,39.948161,116.438380,14.50031769701866,45.34337667189538,9.703691049318628,42535.70398773795,21.1451112155574,0,73.36319732666016,355.7094116210938,3.027957677841187,10,-879.7781965359967,0
2021-02-12 14:20:44.00,2021-02-12 22:20:44.00,2206.762733101845,39.948208,116.438623,14.48936049256644,45.30890026502311,9.720044537529319,42557.02596232658,21.23547602754788,0,69.56650543212891,355.7094116210938,3.027957677841187,10,-727.9689386330342,0
2021-02-12 14:20:45.00,2021-02-12 22:20:45.00,2207.762735009193,39.948268,116.438857,14.48597460048062,45.28414992336184,9.725089879755823,42578.11064713107,21.28175313556074,0,67.83053588867188,355.7094116210938,3.027957677841187,10,-599.6058891007939,0
2021-02-12 14:20:46.00,2021-02-12 22:20:46.00,2208.762738585472,39.948329,116.439091,14.48900323075098,45.36784209962934,9.720577075173393,42599.1730427728,21.48982080458668,0,65.6417236328125,355.7094116210938,3.027957677841187,10,-575.1750255232171,0
2021-02-12 14:20:47.00,2021-02-12 22:20:47.00,2209.762740254402,39.948431,116.439311,14.48102345741835,45.4994363328442,9.732460784446987,42621.13301137043,21.6955354057453,0,61.13637924194336,355.7094116210938,3.027957677841187,10,-552.1709891950607,0
2021-02-12 14:20:48.00,2021-02-12 22:20:48.00,2210.762744069099,39.948531,116.439532,14.47922936763813,45.25006134528667,9.735129696846593,42643.01860797133,21.92714476782803,0,56.33552551269531,355.7094116210938,3.027957677841187,10,-536.2015707486889,0
2021-02-12 14:20:49.00,2021-02-12 22:20:49.00,2211.76274728775,39.948648,116.439750,14.48040224039642,44.91205252334476,9.733385035609201,42665.69953599761,22.28774431867997,0,52.50419235229492,355.7094116210938,3.027957677841187,10,-457.581019801637,0
2021-02-12 14:20:50.00,2021-02-12 22:20:50.00,2212.762749910355,39.948782,116.439956,14.48738822450376,44.50002998765558,9.722983890123889,42688.76647867557,22.69987111212552,0,47.81126022338867,355.7094116210938,3.027957677841187,10,-386.8064093997382,0
2021-02-12 14:20:51.00,2021-02-12 22:20:51.00,2213.762755036354,39.948921,116.440135,14.49227851134281,43.95662748347968,9.715693328052836,42710.49425485084,22.9623848987165,0,42.48262405395508,355.7094116210938,3.027957677841187,10,-309.1315528345845,0
2021-02-12 14:20:52.00,2021-02-12 22:20:52.00,2214.762757539749,39.949069,116.440312,14.49212645373192,43.43983928114176,9.715920138831036,42732.90958110653,23.23780206425887,0,42.48262405395508,355.7094116210938,3.027957677841187,10,-247.1422076461649,0
2021-02-12 14:20:53.00,2021-02-12 22:20:53.00,2215.762759327888,39.949223,116.440486,14.50250359657366,42.48683911096305,9.700423842619822,42755.56022112152,23.51581797995246,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-191.8457944454443,0
2021-02-12 14:20:54.00,2021-02-12 22:20:54.00,2216.762762784958,39.949389,116.440670,14.51617743448815,41.43514755927026,9.679949689205825,42779.82284784535,23.85035154952821,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-157.5121164685012,0
2021-02-12 14:20:55.00,2021-02-12 22:20:55.00,2217.762765169144,39.949553,116.440852,14.53714244811241,40.58645133581012,9.648436284620802,42803.77730277015,23.8099124796613,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-133.5920125863794,0
2021-02-12 14:20:56.00,2021-02-12 22:20:56.00,2218.76276910305,39.949716,116.441032,14.55750550361343,39.974589349702,9.617685106477728,42827.58670564203,23.67361017605103,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-119.1745656169803,0
2021-02-12 14:20:57.00,2021-02-12 22:20:57.00,2219.762771368027,39.949877,116.441211,14.55103523085382,39.38235118240118,9.627471475187541,42851.1225180422,23.55710298787527,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-109.0619108296367,0
2021-02-12 14:20:58.00,2021-02-12 22:20:58.00,2220.762774467468,39.950042,116.441393,14.55935909081258,38.59328831266612,9.614878894706477,42875.20540390607,23.55748924178915,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-101.109723392194,0
2021-02-12 14:20:59.00,2021-02-12 22:20:59.00,2221.762778878212,39.950204,116.441573,14.56107679383967,37.84599855914712,9.612277352376109,42898.87592644643,23.50900379248833,0,40.44802474975586,355.7094116210938,3.027957677841187,10,-94.27379636920335,0
2021-02-12 14:21:00.00,2021-02-12 22:21:00.00,2222.762781620026,39.950362,116.441748,14.55755047114363,37.77620177716017,9.617617042448964,42921.93366478986,23.43430534801047,0,40.44584274291992,355.7094116210938,3.027957677841187,10,-90.08155877563802,0
2021-02-12 14:21:01.00,2021-02-12 22:21:01.00,2223.762789368629,39.950523,116.441926,14.54998807244409,37.63254272937775,9.629053971540168,42945.44566989161,23.32315627415106,0,40.45935440063477,355.7094116210938,3.027957677841187,10,-89.22943626386405,0
2021-02-12 14:21:02.00,2021-02-12 22:21:02.00,2224.762788057327,39.950682,116.442102,14.55047378645381,37.35037699248642,9.628319992855419,42968.59138459564,23.23980451719158,0,40.45935440063477,355.7094116210938,3.027957677841187,10,-89.39519077620871,0
2021-02-12 14:21:03.00,2021-02-12 22:21:03.00,2225.762796521187,39.950843,116.442280,14.55287969285083,37.27315885014832,9.6246831605258,42992.08820956494,23.33382188852657,0,40.45935440063477,355.7094116210938,3.027957677841187,10,-89.11315220507338,0
2021-02-12 14:21:04.00,2021-02-12 22:21:04.00,2226.762795805931,39.951002,116.442457,14.55430276109758,37.00358854234219,9.622531082485844,43015.44912946816,23.47925003349384,0,40.45935440063477,355.7094116210938,3.027957677841187,10,-87.21393104160938,0
2021-02-12 14:21:05.00,2021-02-12 22:21:05.00,2227.762798190117,39.951162,116.442634,14.5428718621992,37.26061633788049,9.639798301559729,43038.70191881232,23.60680779474259,0,40.45935440063477,355.7094116210938,3.027957677841187,10,-87.35750741860963,0
2021-02-12 14:21:06.00,2021-02-12 22:21:06.00,2228.76280605793,39.951319,116.442824,14.53635974478401,37.93773376848549,9.649615467225724,43062.57497317238,23.76287767219632,0,40.01029968261719,355.7094116210938,3.027957677841187,10,-90.08683435109671,0
2021-02-12 14:21:07.00,2021-02-12 22:21:07.00,2229.762805581093,39.951484,116.442989,14.5268107475085,38.58869720622897,9.663984830346667,43085.77175598445,23.73296852502207,0,40.01029968261719,355.7094116210938,3.027957677841187,10,-97.41270712118646,0
2021-02-12 14:21:08.00,2021-02-12 22:21:08.00,2230.762809157372,39.951655,116.443169,14.5217399739966,39.38383589312434,9.671602836279417,43110.2118778126,23.98915361905782,0,40.01029968261719,355.7094116210938,3.027957677841187,10,-107.8517913820691,0
2021-02-12 14:21:09.00,2021-02-12 22:21:09.00,2231.762811779976,39.951825,116.443342,14.5281988628017,39.92003776505589,9.661897903517003,43134.14426297823,23.83956590504159,0,39.6739735350364,355.7094116210938,3.027957677841187,10,-118.5258935077848,0
2021-02-12 14:21:10.00,2021-02-12 22:21:10.00,2232.762814283371,39.951985,116.443519,14.52859803982095,40.17974049691111,9.661297650544133,43157.48738938765,23.47067080822253,0,39.57053423544398,355.7094116210938,3.027957677841187,10,-128.1715054342494,0
2021-02-12 14:21:11.00,2021-02-12 22:21:11.00,2233.76281940937,39.952142,116.443688,14.53042039358228,40.22916567325592,9.658556645838292,43180.20810854632,23.1734659078046,0,39.47100758128114,355.7094116210938,3.027957677841187,10,-131.9310688842541,0
2021-02-12 14:21:12.00,2021-02-12 22:21:12.00,2234.762820243835,39.952299,116.443859,14.53461966038056,40.3339851796627,9.652236249863435,43202.92882770499,23.07572714326857,0,39.26807595409677,355.7094116210938,3.027957677841187,10,-133.8918545523194,0
2021-02-12 14:21:13.00,2021-02-12 22:21:13.00,2235.762823581696,39.952459,116.444029,14.53382801941791,40.89795136917382,9.65342821991659,43225.9559891195,22.91187066140594,0,38.95528476290333,355.7094116210938,3.027957677841187,10,-139.5753250477971,0
2021-02-12 14:21:14.00,2021-02-12 22:21:14.00,2236.762828469276,39.952623,116.444196,14.54104819035716,40.99457731749862,9.642548979435347,43249.10326482267,22.88517851621325,0,38.86234581919004,355.7094116210938,3.027957677841187,10,-149.2653375543728,0
2021-02-12 14:21:15.00,2021-02-12 22:21:15.00,2237.762833714485,39.952779,116.444371,14.53952274495804,41.23123889323324,9.644848969473118,43271.96270749799,22.82654909695912,0,39.09882978848428,355.7094116210938,3.027957677841187,10,-162.3474425698649,0
2021-02-12 14:21:16.00,2021-02-12 22:21:16.00,2238.76283454895,39.952937,116.444537,14.53185306444997,41.40816205460578,9.656400975950351,43294.61534138979,22.66655960853565,0,38.99337114135558,355.7094116210938,3.027957677841187,10,-169.1211180443194,0
